	id	site	title	pageviews
16135673	Q84	swwiki	London	205
16135674	Q84	szlwiki	Lůndůn	190
16135675	Q84	tawiki	இலண்டன்	239
16135676	Q84	tewiki	లండన్	217
16135677	Q84	tetwiki	Londres	196
16135678	Q84	tgwiki	Лондон	203
16135679	Q84	thwiki	ลอนดอน	1218
16135680	Q84	tkwiki	London	195
16135681	Q84	tlwiki	Londres	210
16135682	Q84	tpiwiki	Landen	197
16135683	Q84	trwiki	Londra	4368
16135684	Q84	ttwiki	Лондон	212
16135685	Q84	udmwiki	Лондон	186
16135686	Q84	ugwiki	London	190
16135687	Q84	ukwiki	Лондон	3414
16135688	Q84	uzwiki	London	337
16135689	Q84	vecwiki	Łondra	205
16135690	Q84	vepwiki	London	217
16135691	Q84	viwiki	Luân_Đôn	1921
16135692	Q84	vlswiki	Londn	190
16135693	Q84	vowiki	London	186
16135694	Q84	warwiki	London	193
16135695	Q84	wowiki	Londar	194
16135696	Q84	wuuwiki	伦敦	187
16135697	Q84	xmfwiki	ლონდონი	223
16135698	Q84	yiwiki	לאנדאן	254
16135699	Q84	yowiki	Lọndọnu	192
16135700	Q84	zeawiki	Londen	197
16135701	Q84	zuwiki	ILondon	200
16135702	Q84	chrwiki	ᎫᎴ_ᏗᏍᎪᏂᎯᏱ	194
16135703	Q84	pawiki	ਲੰਡਨ	193
16135704	Q84	kbdwiki	Лондон	192
16135705	Q84	cewiki	Лондон	211
16135706	Q84	pihwiki	London	202
16135707	Q84	hakwiki	Lùn-tûn	196
16135708	Q84	bxrwiki	Лондон	188
16135709	Q84	snwiki	London	192
16285033	Q81	amwiki	ካሮት	20
16285034	Q81	angwiki	Wealhmoru	30
16285035	Q81	bawiki	Кишер	26
16285036	Q81	bgwiki	Морков	240
16285037	Q81	bhwiki	गाजर	22
16285038	Q81	bswiki	Mrkva	34
16285039	Q81	chywiki	Anonévee'tose_(énano'émâhtáme)	14
16285040	Q81	ckbwiki	گێزەر	24
16285041	Q81	dewiki	Karotte	5825
16285042	Q81	dvwiki	ކެރެޓް	18
16285043	Q81	enwiki	Carrot	21783
16285044	Q81	fawiki	هویج	660
16285045	Q81	frrwiki	Wochel	17
16285046	Q81	glwiki	Cenoria	26
16285047	Q81	gvwiki	Carradje	16
16285048	Q81	hewiki	גזר	695
16285049	Q81	htwiki	Karòt	15
16285050	Q81	huwiki	Sárgarépa	883
16285051	Q81	jawiki	ニンジン	2891
16285052	Q81	jbowiki	najgenja	16
16285053	Q81	kaawiki	Geshir	39
16285054	Q81	koiwiki	Гӧрдкушман	12
16285055	Q81	ladwiki	Safanórya	18
16285056	Q81	lbewiki	Къур	14
16285057	Q81	liwiki	Moeër_(greunte)	31
16285058	Q81	lijwiki	Caròttoa	19
16285059	Q81	lvwiki	Burkāns	156
16285060	Q81	mdfwiki	Пурьхкя	13
16285061	Q81	mkwiki	Морков	134
16285062	Q81	mrwiki	गाजर	18
16285063	Q81	mswiki	Lobak_merah	108
16285064	Q81	nlwiki	Wortel_(groente)	2154
16285065	Q81	nowiki	Gulrot	377
16285066	Q81	pflwiki	Gellerieb	36
16285067	Q81	pnbwiki	گاجر	15
16285068	Q81	rnwiki	Ikaroti	12
16285069	Q81	rwwiki	Ikaroti	15
16285070	Q81	sawiki	गृञ्जनकम्	17
16285071	Q81	scwiki	Fostinaja	13
16285072	Q81	shwiki	Mrkva	69
16285073	Q81	smwiki	Taloti	19
16285074	Q81	srwiki	Шаргарепа	390
16285075	Q81	svwiki	Morot	1033
16285076	Q81	tiwiki	ካሮቲ	14
16285077	Q81	ugwiki	سەۋزە	16
16285078	Q81	viwiki	Cà_rốt	508
16285079	Q81	xhwiki	Umnqathe	13
16285080	Q81	zhwiki	胡萝卜	2813
16285081	Q81	warwiki	Karot	13
16285082	Q81	sowiki	Kaaroot	28
16285083	Q81	wawiki	Raecene_(miere_plante)	15
16285084	Q81	pawiki	ਗਾਜਰ	15
16648414	Q82	enwiki	Printer_(computing)	11334
16648415	Q82	frwiki	Imprimante	3810
16648416	Q82	dewiki	Drucker_(Gerät)	3227
16648417	Q82	itwiki	Stampante	1421
16648418	Q82	iswiki	Prentari_(tölvufræði)	19
16648419	Q82	mkwiki	Печатар	66
16648420	Q82	simplewiki	Computer_printer	676
16648421	Q82	skwiki	Tlačiareň_(hardvér)	925
16648422	Q82	afwiki	Rekenaardrukker	23
16648423	Q82	arwiki	طابعة	1427
16648424	Q82	azwiki	Printer	250
16648425	Q82	brwiki	Moullerez	24
16648426	Q82	bswiki	Pisač	59
16648427	Q82	cawiki	Impressora	138
16648428	Q82	cswiki	Počítačová_tiskárna	1172
16648429	Q82	dawiki	Printer	81
16648430	Q82	elwiki	Εκτυπωτής	276
16648431	Q82	eowiki	Presilo	31
16648432	Q82	eswiki	Impresora	19582
16648433	Q82	etwiki	Printer	102
16648434	Q82	euwiki	Inprimagailu	53
16648435	Q82	fawiki	چاپگر	420
16648436	Q82	fiwiki	Tulostin	221
16648437	Q82	fywiki	Printer	21
16648438	Q82	gawiki	Clóire	20
16648439	Q82	glwiki	Impresora	22
16648440	Q82	hewiki	מדפסת	162
16648441	Q82	hrwiki	Pisač	358
16648442	Q82	huwiki	Nyomtató	1250
16648443	Q82	idwiki	Pencetak	216
16648444	Q82	jawiki	プリンター	2110
16648445	Q82	kawiki	პრინტერი	72
16648446	Q82	kowiki	프린터	476
16648447	Q82	krcwiki	Принтер	29
16648448	Q82	kuwiki	Çaper	27
16648449	Q82	lnwiki	Ebimiselo	25
16648450	Q82	lowiki	ຈັກພິມ	20
16648451	Q82	ltwiki	Spausdintuvas	321
16648452	Q82	lvwiki	Printeris	223
16648453	Q82	mhrwiki	Принтер	23
16648454	Q82	mlwiki	പ്രിന്റർ	57
16648455	Q82	mnwiki	Хэвлүүр	32
16648456	Q82	mswiki	Pencetak_komputer	332
16648457	Q82	nlwiki	Printer	533
16648458	Q82	nowiki	Skriver	91
16648459	Q82	ocwiki	Estampadoira	25
16648460	Q82	plwiki	Drukarka	3226
16648461	Q82	ptwiki	Impressora	1957
16648462	Q82	quwiki	Antañiqiq_ch'ipachina	30
16648463	Q82	rowiki	Imprimantă	749
16648464	Q82	shwiki	Printer	157
16648465	Q82	slwiki	Tiskalnik	247
16648466	Q82	srwiki	Штампач	310
16648467	Q82	svwiki	Skrivare	179
16648468	Q82	tawiki	கணினி_அச்சுப்பொறி	33
16648469	Q82	tgwiki	Принтер	31
16648470	Q82	thwiki	เครื่องพิมพ์	859
16648471	Q82	trwiki	Yazıcı_(bilgisayar)	2020
16648472	Q82	ukwiki	Принтер	1107
16648473	Q82	vecwiki	Stanpante	30
16648474	Q82	viwiki	Máy_in	586
16648475	Q82	wuuwiki	打印机	22
16648476	Q82	yiwiki	דרוקער	24
16648477	Q82	zhwiki	打印机	1131
16648478	Q82	bewiki	Прынтар	26
16648479	Q82	hywiki	Տպիչ	83
16648480	Q82	urwiki	طابع	24
16648481	Q82	ckbwiki	چاپکەر	28
16648482	Q82	aswiki	প্ৰিণ্টাৰ_(কম্পিউটাৰ_সম্বন্ধীয়)	23
16648483	Q82	guwiki	કમ્પ્યુટર_પ્રિન્ટર	26
16648484	Q82	arzwiki	طابعه	25
16648485	Q82	kvwiki	Принтер	22
16648486	Q82	hiwiki	प्रिण्टर	98
16924115	Q83	enwiki	MediaWiki	14344
16924116	Q83	itwiki	MediaWiki	1138
16924117	Q83	eswiki	MediaWiki	1154
16924118	Q83	dewiki	MediaWiki	1599
16924119	Q83	frwiki	MediaWiki	1082
16924120	Q83	astwiki	MediaWiki	94
16924121	Q83	azwiki	MediaViki	98
16924122	Q83	barwiki	MediaWiki	88
16924123	Q83	bewiki	MediaWiki	108
16924124	Q83	bgwiki	МедияУики	154
16924125	Q83	bnwiki	মিডিয়াউইকি	104
16924126	Q83	bswiki	MediaWiki	101
16924127	Q83	cawiki	MediaWiki	132
16924128	Q83	cswiki	MediaWiki	220
16924129	Q83	csbwiki	MediaWiki	93
16924130	Q83	cvwiki	MediaWiki	113
16924131	Q83	dawiki	MediaWiki	128
16924132	Q83	diqwiki	MediaWiki	94
16924133	Q83	eowiki	MediaVikio	109
16924134	Q83	etwiki	MediaWiki	137
16924135	Q83	euwiki	MediaWiki	99
16924136	Q83	fawiki	مدیاویکی	167
16924137	Q83	fiwiki	MediaWiki	152
16924138	Q83	gawiki	MediaWiki	84
16924139	Q83	glwiki	MediaWiki	105
16924140	Q83	hewiki	מדיה-ויקי	181
16924141	Q83	hrwiki	MediaWiki	102
16924142	Q83	huwiki	MediaWiki	165
16924143	Q83	hywiki	ՄեդիաՎիքի	122
16924144	Q83	idwiki	MediaWiki	212
16924145	Q83	igwiki	MediaWiki	91
16924146	Q83	jawiki	MediaWiki	686
16924147	Q83	kawiki	MediaWiki	91
16924148	Q83	kowiki	미디어위키	347
16924149	Q83	kuwiki	MediaWiki	106
16924150	Q83	lawiki	MediaVici	94
16924151	Q83	lbwiki	MediaWiki	93
16924152	Q83	liwiki	MediaWiki	91
16924153	Q83	ltwiki	MediaWiki	92
16924154	Q83	lvwiki	MediaWiki	110
16924155	Q83	mgwiki	MediaWiki	106
16924156	Q83	mkwiki	МедијаВики	86
16924157	Q83	mlwiki	മീഡിയവിക്കി	91
16924158	Q83	mrwiki	मीडियाविकी	93
16924159	Q83	mswiki	MediaWiki	99
16924160	Q83	nlwiki	MediaWiki	219
16924161	Q83	nnwiki	MediaWiki	127
16924162	Q83	nowiki	MediaWiki	130
16924163	Q83	ocwiki	MediaWiki	89
16924164	Q83	plwiki	MediaWiki	400
16924165	Q83	ptwiki	MediaWiki	411
16924166	Q83	rowiki	MediaWiki	130
16924167	Q83	ruwiki	MediaWiki	2098
16924168	Q83	scowiki	MediaWiki	137
16924169	Q83	shwiki	MediaWiki	99
16924170	Q83	siwiki	මාධ්‍යවිකි	87
16924171	Q83	simplewiki	MediaWiki	147
16924172	Q83	skwiki	MediaWiki	123
16924173	Q83	slwiki	MediaWiki	149
16924174	Q83	srwiki	Медијавики	96
16924175	Q83	tawiki	மீடியாவிக்கி	89
16924176	Q83	tewiki	మీడియావికీ	95
16924177	Q83	thwiki	มีเดียวิกิ	129
16924178	Q83	trwiki	MediaWiki	311
16924179	Q83	ukwiki	MediaWiki	296
16924180	Q83	vecwiki	MediaWiki	102
16924181	Q83	viwiki	MediaWiki	138
16924182	Q83	yiwiki	מעדיעוויקי	93
16924183	Q83	yowiki	MediaWiki	141
16924184	Q83	zhwiki	MediaWiki	1002
16924185	Q83	urwiki	میڈیاویکی	94
16924186	Q83	warwiki	MediaWiki	84
16924187	Q83	knwiki	ಮೀಡಿಯಾವಿಕಿ	86
16984899	Q91	enwiki	Abraham_Lincoln	223148
16984900	Q91	frwiki	Abraham_Lincoln	16530
16984901	Q91	nlwiki	Abraham_Lincoln	3741
16984902	Q91	itwiki	Abraham_Lincoln	6203
16984903	Q91	afwiki	Abraham_Lincoln	117
16984904	Q91	amwiki	አብርሀም_ሊንከን	88
16984905	Q91	anwiki	Abraham_Lincoln	66
16984906	Q91	angwiki	Abraham_Lincoln	139
16984907	Q91	arzwiki	ابراهام_لينكولن	97
16984908	Q91	astwiki	Abraham_Lincoln	62
16984909	Q91	azwiki	Avraam_Linkoln	214
16984910	Q91	barwiki	Abraham_Lincoln	63
16984911	Q91	bclwiki	Abraham_Lincoln	56
16984912	Q91	bewiki	Аўраам_Лінкальн	70
16984913	Q91	bgwiki	Ейбрахам_Линкълн	870
16984914	Q91	bnwiki	আব্রাহাম_লিংকন	287
16984915	Q91	brwiki	Abraham_Lincoln	68
16984916	Q91	bswiki	Abraham_Lincoln	134
16984917	Q91	cawiki	Abraham_Lincoln	344
16984918	Q91	cebwiki	Abraham_Lincoln	84
16984919	Q91	cowiki	Abraham_Lincoln	64
16984920	Q91	cswiki	Abraham_Lincoln	3538
16984921	Q91	dawiki	Abraham_Lincoln	1887
16984922	Q91	dewiki	Abraham_Lincoln	14103
16984923	Q91	diqwiki	Abraham_Lincoln	65
16984924	Q91	dsbwiki	Abraham_Lincoln	62
16984925	Q91	elwiki	Αβραάμ_Λίνκολν	667
16984926	Q91	eowiki	Abraham_Lincoln	120
16984927	Q91	eswiki	Abraham_Lincoln	22906
16984928	Q91	etwiki	Abraham_Lincoln	263
16984929	Q91	euwiki	Abraham_Lincoln	123
16984930	Q91	fiwiki	Abraham_Lincoln	1135
16984931	Q91	fowiki	Abraham_Lincoln	70
16984932	Q91	fywiki	Abraham_Lincoln	67
16984933	Q91	gawiki	Abraham_Lincoln	72
16984934	Q91	ganwiki	亞伯拉罕·林肯	73
16984935	Q91	gdwiki	Abraham_Lincoln	67
16984936	Q91	glwiki	Abraham_Lincoln	103
16984937	Q91	gvwiki	Abraham_Lincoln	56
16984938	Q91	hewiki	אברהם_לינקולן	1717
16984939	Q91	hiwiki	अब्राहम_लिंकन	485
16984940	Q91	hifwiki	Abraham_Lincoln	127
16984941	Q91	hrwiki	Abraham_Lincoln	754
16984942	Q91	huwiki	Abraham_Lincoln	1598
16984943	Q91	hywiki	Աբրահամ_Լինքոլն	343
16984944	Q91	iawiki	Abraham_Lincoln	63
16984945	Q91	idwiki	Abraham_Lincoln	1634
16984946	Q91	iewiki	Abraham_Lincoln	58
16984947	Q91	ilowiki	Abraham_Lincoln	110
16984948	Q91	iowiki	Abraham_Lincoln	64
16984949	Q91	iswiki	Abraham_Lincoln	111
16984950	Q91	jawiki	エイブラハム・リンカーン	18955
16984951	Q91	jvwiki	Abraham_Lincoln	58
16984952	Q91	kawiki	აბრაამ_ლინკოლნი	633
16984953	Q91	kkwiki	Авраам_Линкольн	164
16984954	Q91	kmwiki	អាប្រាហាម_លីនខូន	62
16984955	Q91	knwiki	ಅಬ್ರಹಮ್_ಲಿಂಕನ್	100
16984956	Q91	kowiki	에이브러햄_링컨	1626
16984957	Q91	kuwiki	Abraham_Lincoln	61
16984958	Q91	kywiki	Линкольн,_Авраам	55
16984959	Q91	lawiki	Abrahamus_Lincoln	73
16984960	Q91	ladwiki	Abraham_Lincoln	58
16984961	Q91	lbwiki	Abraham_Lincoln	54
16984962	Q91	ltwiki	Abraham_Lincoln	340
16984963	Q91	lvwiki	Abrahams_Linkolns	218
16984964	Q91	miwiki	Abraham_Lincoln	61
16984965	Q91	mkwiki	Абрахам_Линколн	136
16984966	Q91	mlwiki	അബ്രഹാം_ലിങ്കൺ	123
16984967	Q91	mnwiki	Абрахам_Линкольн	139
16984968	Q91	mrwiki	अब्राहम_लिंकन	145
16984969	Q91	mswiki	Abraham_Lincoln	214
16984970	Q91	mywiki	အေဘရာဟမ်_လင်ကွန်း	85
16984971	Q91	mznwiki	آبراهام_لینکلن	60
16984972	Q91	nahwiki	Abraham_Lincoln	58
16984973	Q91	napwiki	Abraham_Lincoln	68
16984974	Q91	ndswiki	Abraham_Lincoln	67
16984975	Q91	nnwiki	Abraham_Lincoln	74
16984976	Q91	nowiki	Abraham_Lincoln	2137
16984977	Q91	ocwiki	Abraham_Lincoln	71
16984978	Q91	oswiki	Линкольн,_Авраам	63
16984979	Q91	pamwiki	Abraham_Lincoln	71
16984980	Q91	papwiki	Abraham_Lincoln	72
16984981	Q91	plwiki	Abraham_Lincoln	6039
16984982	Q91	pmswiki	Abraham_Lincoln	69
16984983	Q91	pnbwiki	ابراہام_لنکن	81
16984984	Q91	ptwiki	Abraham_Lincoln	9865
16984985	Q91	quwiki	Abraham_Lincoln	61
16984986	Q91	rmwiki	Abraham_Lincoln	60
16984987	Q91	rowiki	Abraham_Lincoln	1127
16984988	Q91	ruwiki	Линкольн,_Авраам	20388
16984989	Q91	ruewiki	Абрагам_Лінколн	64
16984990	Q91	rwwiki	Abraham_Lincoln	58
16984991	Q91	scnwiki	Abraham_Lincoln	69
16984992	Q91	scowiki	Abraham_Lincoln	63
16984993	Q91	shwiki	Abraham_Lincoln	226
16984994	Q91	simplewiki	Abraham_Lincoln	2128
16984995	Q91	skwiki	Abraham_Lincoln	718
16984996	Q91	slwiki	Abraham_Lincoln	455
16984997	Q91	sqwiki	Abraham_Lincoln	382
16984998	Q91	srwiki	Абрахам_Линколн	457
16984999	Q91	svwiki	Abraham_Lincoln	2461
16985000	Q91	swwiki	Abraham_Lincoln	71
16985001	Q91	tawiki	ஆபிரகாம்_லிங்கன்	283
16985002	Q91	tewiki	అబ్రహం_లింకన్	133
16985003	Q91	thwiki	อับราฮัม_ลินคอล์น	1482
16985004	Q91	tlwiki	Abraham_Lincoln	105
16985005	Q91	trwiki	Abraham_Lincoln	4474
16985006	Q91	ttwiki	Авраам_Линкольн	71
16985007	Q91	ukwiki	Авраам_Лінкольн	1079
16985008	Q91	uzwiki	Abraham_Lincoln	81
16985009	Q91	viwiki	Abraham_Lincoln	3621
16985010	Q91	warwiki	Abraham_Lincoln	89
16985011	Q91	xmfwiki	აბრაამ_ლინკოლნი	65
16985012	Q91	yiwiki	אברהם_לינקאלן	65
16985013	Q91	yowiki	Abraham_Lincoln	72
16985014	Q91	zawiki	Linzgenj	61
16985015	Q91	zhwiki	亚伯拉罕·林肯	7647
16985016	Q91	aywiki	Abraham_Lincoln	71
16985017	Q91	siwiki	ඒබ්‍රහම්_ලින්කන්	74
16985018	Q91	glkwiki	آبراهام_لینکؤن	52
16985019	Q91	cewiki	Линкольн,_Авраам	103
16985020	Q91	scwiki	Abraham_Lincoln	63
16985021	Q91	lezwiki	Авраам_Линкольн	74
16985022	Q91	mgwiki	Abraham_Lincoln	55
16985023	Q91	zeawiki	Abraham_Lincoln	203
16985024	Q91	cywiki	Abraham_Lincoln	63
16985025	Q91	alswiki	Abraham_Lincoln	80
17324904	Q95	warwiki	Google	291
17324911	Q95	xmfwiki	Google	158
17324912	Q95	yowiki	Google	155
17412170	Q87	napwiki	Alessandria_'e_Naggitto	54
17414654	Q85	napwiki	'O_Cairo	40
17436581	Q80	ttwiki	Tim_Berners-Li	87
17445448	Q82	bgwiki	Принтер	469
17502494	Q91	hsbwiki	Abraham_Lincoln	63
17522043	Q85	kabwiki	Taqahirt	33
17523248	Q84	urwiki	لندن	241
17534799	Q80	aswiki	টিম_বাৰ্নাৰ্ছ_লী	96
17552341	Q89	pawiki	ਸੇਬ	52
17553772	Q88	shwiki	Alexandria,_Virginia	16
17554022	Q96	scwiki	Messicu	144
17586829	Q87	twwiki	Alexandria	29
17586843	Q85	twwiki	Kairo	35
17602082	Q97	newiki	आन्ध्र_महासागर	70
17615333	Q95	zeawiki	Google	172
17619928	Q97	pnbwiki	وڈا_سمندر_اوقیانوس	79
17627919	Q96	zeawiki	Mexico	141
17639417	Q97	kbdwiki	Атлантикэ_Хышхуэ	73
17646399	Q98	kbdwiki	Щэху_Хышхуэ	84
17662250	Q84	twwiki	London	203
17815975	Q96	tetwiki	Méxiku	137
17859499	Q83	scnwiki	MediaWiki	85
17919558	Q16460748	enwiki	Q87	46
17956728	Q84	kaawiki	London	185
18077443	Q99	zeawiki	Californië	182
18161726	Q85	pawiki	ਕਾਹਿਰਾ	37
18184144	Q88	ukwiki	Александрія_(Вірджинія)	24
18192481	Q89	nrmwiki	Poume	62
18197792	Q97	azwiki	Atlantik_okean	352
18215316	Q94	alswiki	Android_(Betriebssystem)	106
18251986	Q85	astwiki	El_Cairo	83
18453296	Q97	bxrwiki	Атлантын_далай	74
18501897	Q87	nawiki	Alexandria	30
18501898	Q85	nawiki	Cairo	37
18504763	Q91	arwiki	أبراهام_لينكون	3082
18522774	Q95	hakwiki	Google	177
18525006	Q99	nawiki	California	181
18560543	Q91	pawiki	ਅਬਰਾਹਮ_ਲਿੰਕਨ	81
18561113	Q98	vepwiki	Tün'_valdmeri	80
18612658	Q82	lawiki	Typographum	28
18639253	Q91	nawiki	Abraham_Lincoln	61
18644504	Q91	stqwiki	Abraham_Lincoln	56
18658345	Q83	elwiki	MediaWiki	112
18662508	Q98	sawiki	प्रशान्तमहासागरः	81
18723603	Q95	cawiki	Google	832
18723604	Q95	huwiki	Google_Inc.	1567
18723605	Q95	trwiki	Google	10562
18729464	Q91	ckbwiki	ئەبراھام_لینکۆڵن	67
18754464	Q94	scowiki	Android_(operatin_seestem)	100
18770756	Q99	scwiki	Califòrnia	183
18789563	Q98	napwiki	Oceano_Pacifeco	72
18814916	Q81	mywiki	မုန်လာဥနီ	21
18815828	Q96	vlswiki	Mexico	140
18827704	Q96	lowiki	ປະເທດເມັກຊິກ	134
18858795	Q81	bnwiki	গাজর	46
18865796	Q96	omwiki	Meeksikoo	141
18868917	Q81	barwiki	Gelbe_Ruam	20
18890307	Q84	gagwiki	London	202
18903745	Q91	bawiki	Авраам_Линкольн	69
18908528	Q98	quwiki	Sanp'a_mama_qucha	80
18916175	Q94	tlwiki	Android	147
18959100	Q86	tewiki	తలనొప్పి	46
18960817	Q87	bswiki	Aleksandrija	66
18962679	Q94	hiwiki	एंड्रॉइड_(प्रचालन_तंत्र)	264
18985258	Q94	sahwiki	Android	107
19010351	Q90	lgwiki	Paris	143
19068057	Q80	barwiki	Tim_Berners-Lee	76
19072356	Q94	fawiki	اندروید	2054
19077968	Q99	pdcwiki	Kalifornie	233
19083028	Q84	omwiki	Landan	236
19083030	Q90	omwiki	Paaris	143
19129931	Q83	cdowiki	MediaWiki	89
19151438	Q96	gnwiki	Méhiko	140
19154366	Q91	vowiki	Abraham_Lincoln	55
19156581	Q97	minwiki	Samudra_Atlantik	73
19185553	Q99	piwiki	क्यालिफोर्निया	181
19186097	Q97	omwiki	Garba_Atilaantikii	69
19208795	Q86	euwiki	Zefalea	50
19278753	Q97	cdowiki	Dâi-să̤-iòng	75
19278822	Q98	cdowiki	Tái-bìng-iòng	85
19278896	Q88	arwiki	الإسكندرية_(فرجينيا)	96
19292422	Q96	kaawiki	Meksika	141
19295071	Q85	kkwiki	Каир	66
19300918	Q88	hewiki	אלכסנדריה_(וירג'יניה)	30
19331456	Q80	mywiki	တင်မ်_ဘာနာလီ	91
19365660	Q99	srwiki	Калифорнија	793
19373841	Q99	bxrwiki	Калифорни	171
19385783	Q82	tewiki	కంప్యూటర్_ప్రింటర్	31
19395113	Q91	htwiki	Abraham_Lincoln	62
19446651	Q99	kaawiki	Kaliforniya_shtati	182
19464073	Q91	kwwiki	Abraham_Lincoln	59
19486271	Q90	kaawiki	Parij	143
19487816	Q84	maiwiki	लण्डन	195
19488651	Q89	barwiki	Epfe	55
19498878	Q96	kabwiki	Miksik	137
19500962	Q85	nahwiki	In_Cairo	32
19521923	Q80	newwiki	टिम_बर्नर्स-ली	75
19540318	Q96	bowiki	མེག་སི་ཀོ།	136
19540319	Q96	dvwiki	މެކްސިކޯ	155
19540320	Q96	dzwiki	མེཀ་སི་ཀོ	161
19540321	Q96	gotwiki	𐌼𐌰𐌹𐌷𐌹𐌺𐍉	138
19540322	Q96	iuwiki	ᒦᒃᓰᖂ	150
19540323	Q96	guwiki	મેક્સિકો	134
19540324	Q96	bhwiki	मैक्सिको	139
19554966	Q90	siwiki	පැරිස්	137
19562642	Q95	tawiki	கூகுள்	338
19564076	Q82	bnwiki	প্রিন্টার	141
19588927	Q83	hiwiki	मीडियाविकि	91
19599509	Q82	kaawiki	Printеr	23
19605948	Q81	scowiki	Carrot	21
19620830	Q99	cdowiki	California	186
19642873	Q83	svwiki	Mediawiki	130
19644048	Q94	cewiki	Android	108
19648403	Q80	mgwiki	Tim_Berners-Lee	74
19649784	Q89	diqwiki	Saye	57
19666119	Q86	warwiki	Sakit_han_ulo	30
19673454	Q91	newiki	अब्राहम_लिङ्कन	65
19675852	Q91	dvwiki	އަބްރަހަމް_ލިންކަން	71
19693231	Q88	lvwiki	Aleksandrija_(Virdžīnija)	8
19696937	Q82	sqwiki	Printeri	261
19715716	Q85	xalwiki	Каир_балһсн	33
19738100	Q98	avwiki	ГІодоцараб_океан	76
19741709	Q97	avwiki	Атлантикияб_океан	69
19764937	Q90	hiwiki	पेरिस	275
19770307	Q94	mgwiki	Android	104
19772947	Q90	minwiki	Paris	169
19781954	Q99	cebwiki	California	194
19823090	Q98	udmwiki	Чус_океан	79
19823234	Q97	udmwiki	Атлантической_океан	73
19827906	Q98	eowiki	Pacifiko	118
19827909	Q97	eowiki	Atlantiko	88
19828205	Q96	csbwiki	Meksyk	140
19837052	Q97	sawiki	अट्लाण्टिक्-महासागरः	79
19869590	Q81	lowiki	ຫົວຜັກກາດເຫຼືອງ	14
19881948	Q86	liwiki	Koppien	37
19890040	Q99	shwiki	Kalifornija	327
19890996	Q87	frrwiki	Alexandria	29
19902421	Q89	lowiki	ໝາກປົ່ມ	47
19921436	Q99	guwiki	કેલિફોર્નિયા	186
19929887	Q85	bawiki	Ҡаһирә	45
19932533	Q91	liwiki	Abraham_Lincoln	62
19949495	Q84	myvwiki	Лондон_ош	201
19950235	Q87	cewiki	Искандри	31
19961149	Q80	bawiki	Тим_Бернерс-Ли	83
19969616	Q99	pcdwiki	Californie	183
19970908	Q86	alswiki	Kopfschmerz	37
20006087	Q98	bhwiki	प्रशांत_महासागर	80
20008341	Q97	bhwiki	अटलांटिक_महासागर	125
20045054	Q90	newwiki	पेरिस	143
20059301	Q87	mrwiki	अलेक्झांड्रिया	35
20065970	Q96	sawiki	मेक्सिको	141
20072359	Q83	tlwiki	MediaWiki	97
20081624	Q91	omwiki	Abrahaam_Liinken	73
20102841	Q84	rmywiki	London	197
20126277	Q85	vepwiki	Kair	33
20129074	Q91	sahwiki	Авраам_Линкольн	58
20203927	Q87	scwiki	Lisàndria_d'Egittu	27
20221327	Q86	pawiki	ਸਿਰ_ਪੀੜ	34
20244952	Q98	mrjwiki	Шӹпӓн_океан	78
20245728	Q97	mrjwiki	Атланти_океан	71
20250371	Q99	dsbwiki	Kaliforniska	181
20255843	Q97	hiwiki	अटलांटिक_महासागर	234
20308346	Q98	wawiki	Påjhûle_Oceyan	73
20314591	Q80	pawiki	ਟਿਮ_ਬਰਨਰਸ-ਲੀ	93
20333654	Q87	vepwiki	Aleksandrii	30
20339709	Q86	hywiki	Գլխացավ	69
20339874	Q83	hakwiki	MediaWiki	104
20354740	Q96	nahwiki	Mexihco	321
20363356	Q91	sawiki	अब्राहम_लिन्कन	64
20373627	Q95	lrcwiki	گوگل	166
20373766	Q85	lrcwiki	قاهره	30
20378433	Q98	kywiki	Тынч_океаны	95
20378438	Q97	kywiki	Атлантика_океаны	95
20379245	Q85	bhwiki	काहिरा	31
20380714	Q94	hsbwiki	Android	102
20439364	Q89	zawiki	Makbinzgoj	51
20445738	Q81	etwiki	Porgand	335
20464606	Q81	zawiki	Lauxbaeghoengz	15
20475071	Q84	bhwiki	लंदन	186
20475095	Q90	bhwiki	पैरिस	123
20476071	Q97	zawiki	Dasihyangz	78
20476079	Q98	zawiki	Daibingzyangz	85
20487293	Q96	pcdwiki	Messike	143
20500480	Q96	zawiki	Maegsaego	136
20506701	Q84	fjwiki	Lodoni	192
20525426	Q96	ilowiki	Mehiko	156
20534242	Q96	tyvwiki	Мексика	134
20546423	Q90	avwiki	Париж	189
20612815	Q87	kywiki	Александрия	31
20619535	Q96	gomwiki	मेक्सिको	133
20632891	Q97	azbwiki	اطلس_اوقیانوسو	72
20650473	Q81	frwiki	Carotte	4601
20671850	Q89	azbwiki	آلما	50
20674535	Q98	suwiki	Samudra_Pasifik	91
20674569	Q97	suwiki	Samudra_Atlantik	79
20687385	Q95	tkwiki	Google	172
20700164	Q87	tlwiki	Alexandria	31
20709141	Q84	frpwiki	Londro	196
20722159	Q91	bxrwiki	Авраам_Линкольн	109
20731191	Q95	afwiki	Google	216
20732645	Q85	azbwiki	قاهیره	42
20735690	Q96	napwiki	Messeco	161
20744807	Q96	urwiki	میکسیکو	165
20746765	Q95	bnwiki	গুগল	582
20748987	Q96	azbwiki	مکزیک	143
20778525	Q89	mwlwiki	Maçana	46
